,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
0,POINT (34.288866 0.499269),1,22.141668,137.41667,28.133333,16.158333,1.8808333,2.3083332,train
1,POINT (34.138156 0.504638),1,22.5,132.58333,28.458336,16.558334,1.9383335,2.5000002,train
2,POINT (34.261607 0.551105),1,21.833334,139.66667,27.641668,15.974999,1.8416667,2.5083334,train
3,POINT (34.105675 0.460818),1,22.041666,147.16667,27.983335,16.125,1.8974999,2.325,train
4,POINT (37.078103 -1.5683764),1,19.225,46.5,25.208334,13.224999,1.5391668,2.9666665,train
5,POINT (36.0704836 -0.2845506),1,17.433332,77.083336,24.650002,10.208333,1.3899999,2.4083333,train
6,POINT (34.175648 0.554142),1,22.483332,132.16667,28.383331,16.591667,1.9275001,2.5500002,train
7,POINT (34.350563 0.697794),1,21.383333,125.166664,27.316666,15.45,1.7883334,2.2166665,train
8,POINT (39.789663 -3.650488),1,25.816671,93.583336,29.816668,21.816668,2.5791667,3.2583332,train
9,POINT (34.386351 0.565253),1,22.025002,132.58333,28.133333,15.925002,1.8458334,2.2749999,train
10,POINT (34.7866426 1.0968928),1,17.25,99.25,23.474998,11.016667,1.4083333,2.1000001,train
11,POINT (34.335819 0.552766),1,22.033335,135.5,28.091667,15.950001,1.8558335,2.2833333,train
12,POINT (34.204908 0.496708),1,22.283333,138.0,28.175001,16.391668,1.9,2.5583332,train
13,POINT (37.2611855 -1.5315163),1,19.1,57.75,24.758333,13.441666,1.5558333,2.8999999,train
14,POINT (40.006094 -3.276447),1,24.733332,79.333336,28.325003,21.141668,2.5600002,3.5,train
15,POINT (40.122393 -3.129576),1,24.991667,91.25,28.941666,21.041666,2.5708334,3.45,train
16,POINT (39.766704 -3.900834),1,26.033333,88.75,29.891668,22.175001,2.6266668,3.75,train
17,POINT (34.28713 0.645349),1,22.466667,121.916664,28.516668,16.4,1.9049999,2.3,train
18,POINT (34.36764 0.602632),1,22.216667,128.83333,28.316664,16.15,1.8675002,2.2166665,train
19,POINT (34.235507 0.465357),1,22.116669,144.5,28.083334,16.166664,1.8816665,2.5666668,train
20,POINT (34.220922 0.539806),1,21.691666,133.33333,27.508333,15.866668,1.8341666,2.3166666,train
21,POINT (40.047128 -3.266117),1,24.808332,85.0,28.575003,21.050001,2.5625002,3.4000003,train
22,POINT (35.383911 1.563338),1,19.416666,73.166664,25.566666,13.266666,1.5191666,2.1833332,train
23,POINT (34.330169 0.629064),1,22.308334,131.58333,28.308332,16.308334,1.8825,2.5583334,train
24,POINT (34.266297 0.422932),1,22.241667,143.16667,28.25,16.258333,1.8916665,2.5583336,train
25,POINT (40.011545 -3.225757),1,24.658333,84.166664,28.283333,20.991667,2.5316665,3.1499996,train
26,POINT (39.720753 -3.903322),1,25.899996,95.916664,29.891665,21.933334,2.5883334,3.3083334,train
27,POINT (34.7535775 0.2846143),1,20.025,168.5,26.124998,13.883334,1.6458334,2.5916665,train
28,POINT (34.352027 0.452256),1,22.166666,140.41667,28.191668,16.133333,1.8699999,2.3166666,train
29,POINT (35.745971 0.075945),1,17.191668,91.5,23.933336,10.466666,1.3325,2.4916666,train
30,POINT (34.8487923 1.083059),1,18.408335,90.083336,25.200003,11.616666,1.4983333,2.025,train
31,POINT (40.00566 -3.332285),1,25.0,74.5,28.5,21.491667,2.5916665,3.6916666,train
32,POINT (37.0088383 -0.460745),1,17.725,86.416664,23.73333,11.666667,1.4591666,2.608333,train
33,POINT (34.308392 0.684313),1,22.066666,123.0,28.016668,16.091667,1.8583336,2.3333333,train
34,POINT (40.093899 -3.214996),1,24.641665,87.833336,28.383333,20.891668,2.5808334,3.5833337,train
35,POINT (35.470147 0.791689),1,16.349998,88.416664,22.724998,9.966666,1.3225,2.2583337,train
36,POINT (39.867073 -3.581976),1,25.974998,81.833336,29.941668,22.041666,2.6008332,3.675,train
37,POINT (34.20655 0.582841),1,22.5,130.5,28.4,16.6,1.9216666,2.5583336,train
38,POINT (35.4120133 0.7948652),1,16.708334,81.25,23.308332,10.066667,1.3449999,2.0500002,train
39,POINT (34.456389 0.510477),1,21.633331,137.58333,27.716667,15.575001,1.8024999,2.2583332,train
40,POINT (34.404323 0.752063),1,21.549997,121.416664,27.641665,15.458335,1.7966666,2.3,train
41,POINT (37.0999733 -1.50781),1,19.325,49.083332,25.291666,13.349998,1.5383334,2.8583333,train
42,POINT (34.150935 0.450892),1,22.183334,142.0,28.133333,16.225,1.9025,2.4666667,train
43,POINT (34.8284382 1.1295951),1,18.241667,90.0,24.958334,11.533333,1.4808332,2.0166667,train
44,POINT (34.415491 0.602451),1,21.924997,134.5,28.066666,15.808334,1.8275,2.3666666,train
45,POINT (37.068166 -0.248928),1,15.858334,78.75,22.641668,9.058333,1.3608332,2.1833334,train
46,POINT (36.09 -0.2),1,17.300001,76.833336,24.441666,10.166666,1.3841667,2.5000002,train
47,POINT (38.00522 -1.370085),1,21.483332,70.166664,26.675003,16.291666,1.7866665,3.0500002,train
48,POINT (37.755668 0.055943),1,21.191668,107.416664,27.016665,15.383335,1.7275,2.5916667,train
49,POINT (37.6343055 -1.8444747),1,21.466665,63.083332,26.950003,16.016666,1.7591667,2.991667,train
50,POINT (34.8147082 0.07726249),1,19.666666,165.58333,25.558334,13.766666,1.5708333,2.508333,train
51,POINT (37.5872072 -1.8708834),1,21.416666,63.333332,26.741667,16.066668,1.7666665,2.908333,train
52,POINT (36.8757767 1.176886),1,19.7,56.083332,26.075003,13.341667,1.6066669,2.575,train
53,POINT (34.9971321 0.8166174),1,18.891666,101.666664,25.441666,12.383334,1.5375,2.1666665,train
54,POINT (37.747555 -1.8041),1,22.466665,56.333332,28.008333,16.883335,1.8283335,3.0666668,train
55,POINT (34.7689 0.93371),1,16.366667,104.75,22.366667,10.358334,1.3508334,2.0249999,train
56,POINT (37.32643 -0.57318),1,20.441668,93.0,26.341665,14.541667,1.6558332,2.8666666,train
57,POINT (37.4541 -0.5365),1,19.85,101.75,25.5,14.216668,1.6408333,2.6083333,train
58,POINT (37.46408 -0.47389),1,18.133333,125.583336,23.608332,12.658333,1.5633334,2.7166665,train
59,POINT (36.1651 -0.176445),1,15.616666,86.5,22.441666,8.775001,1.2975,2.25,train
60,POINT (37.4569 -0.41337),1,17.791666,143.66667,23.366669,12.225001,1.5041667,2.675,train
61,POINT (37.05557279 -0.53427365),1,17.966667,109.416664,23.750002,12.158333,1.4891666,2.675,train
62,POINT (36.2225 -0.115301),1,13.558333,97.416664,19.791666,7.308333,1.1858333,2.375,train
63,POINT (36.105 -0.15732),1,17.199999,81.166664,24.391668,10.041666,1.3833333,2.4333332,train
64,POINT (36.11021 -0.25034),1,16.883333,72.5,24.133331,9.633332,1.3683333,2.2916667,train
65,POINT (37.48089637 -1.408468098),1,20.866665,59.75,26.441666,15.283334,1.6850001,2.9083335,train
66,POINT (37.5034388 -2.9300924),1,17.933332,84.583336,23.658333,12.2,1.5791668,2.8833332,train
67,POINT (36.997 -0.56745),1,17.283333,115.0,23.116667,11.441667,1.44,2.6583335,train
68,POINT (37.62601476 -2.998274871),1,20.358334,94.0,26.341665,14.399999,1.7141668,2.925,train
69,POINT (37.2979112 -1.4706062),1,17.083334,107.666664,22.266665,11.916668,1.4375,2.6833334,train
70,POINT (37.44187 -1.32801),1,21.041666,60.25,26.558332,15.55,1.7008332,2.8416665,train
71,POINT (37.405589 -0.5527545),1,19.858332,94.916664,25.675001,14.058333,1.6341667,2.8,train
72,POINT (37.3327941 -1.4047617),1,20.258333,57.5,25.716665,14.825,1.6433333,2.8500001,train
73,POINT (37.2440674 -1.4391589),1,18.525002,71.083336,23.958334,13.041668,1.5124999,2.9416666,train
74,POINT (37.4596359 -1.2350989),1,21.366667,59.5,26.9,15.774999,1.7208333,2.8333333,train
75,POINT (37.1616338 -1.5344537),1,18.966667,53.416668,24.866667,13.041668,1.5258335,2.916667,train
76,POINT (37.2547153 -1.3774947),1,19.641666,58.166668,25.333334,13.966667,1.5775,2.8,train
77,POINT (37.4149686 -0.4487697),1,18.05,136.0,23.708334,12.399999,1.5316666,2.641667,train
78,POINT (39.4235019 -4.3741836),1,25.683334,107.833336,29.733335,21.608332,2.5774999,3.1083333,train
79,POINT (36.1867264 -0.2658143),1,16.033333,72.25,23.15,8.916667,1.3325,2.3999999,train
80,POINT (36.23458 -0.25462),1,14.616665,83.833336,21.275003,7.9583335,1.2233335,2.325,train
81,POINT (37.6842283 -3.039685),1,21.183334,78.416664,27.208336,15.150001,1.7916666,2.9000003,train
82,POINT (35.86498 -0.928184),1,15.458333,74.5,21.925001,8.966666,1.2841667,2.5166667,train
83,POINT (39.3554756 -4.3881297),1,25.783333,105.0,29.991669,21.550001,2.5675,2.8166668,train
84,POINT (34.3280867 -1.1125095),1,21.641668,105.916664,27.516665,15.774999,1.7774998,2.5083332,train
85,POINT (34.526702 -0.9189462),1,20.650002,121.0,26.508333,14.816667,1.6975001,2.4583335,train
86,POINT (34.8377534 0.9366649),1,18.075,103.333336,24.641665,11.5,1.4816666,1.9666667,train
87,POINT (34.2749779 -0.0978012),1,22.183332,99.5,28.191668,16.158333,1.8441668,2.525,train
88,POINT (35.89853636 -0.96993428),1,15.649999,68.75,22.291666,9.041666,1.2908334,2.4666667,train
89,POINT (37.6488487 -0.6801384),1,21.133333,72.0,26.508337,15.716667,1.7400001,2.908333,train
90,POINT (37.7230122 -3.0726432),1,21.625,69.166664,27.633331,15.625,1.8333334,2.875,train
91,POINT (35.66428712 -0.854850796),1,15.650001,87.75,22.175001,9.133332,1.2875,2.5333333,train
92,POINT (35.5881825 1.0551177),1,16.641666,90.166664,22.866667,10.408334,1.3291668,2.3416667,train
93,POINT (35.0520498 0.630612),1,18.374998,106.416664,24.816666,11.941667,1.4958334,2.425,train
94,POINT (37.5884336 -2.894053569),1,20.241667,86.083336,26.391668,14.099999,1.6966667,2.9583333,train
95,POINT (34.9622034 0.9743511),1,18.433334,95.333336,25.083334,11.783333,1.5075,2.0333335,train
96,POINT (35.0087176 0.6314635),1,18.341665,105.666664,24.725,11.975001,1.4916667,2.2666667,train
97,POINT (34.9880713 1.0186541),1,18.324999,92.833336,25.0,11.641667,1.4908333,2.0416667,train
98,POINT (36.1189362 -0.2925258),1,17.225,68.5,24.474998,10.008333,1.3858333,2.4166667,train
99,POINT (36.7825261 -1.8546139),1,19.300001,47.083332,25.216667,13.375,1.5008334,2.9833333,train
100,POINT (37.235621 -0.5599069),1,19.8,101.416664,25.658335,13.966667,1.6191665,2.8083334,train
101,POINT (35.0534424 0.8097101),1,18.675001,97.666664,25.25,12.075,1.5141667,2.0166667,train
102,POINT (35.6008312 -0.9982082),1,16.766668,77.083336,23.625,9.941668,1.3583332,2.2333333,train
103,POINT (34.87029 0.99319),1,18.691666,97.833336,25.375,12.0,1.5291667,2.0416667,train
104,POINT (35.61245 0.95475),1,22.474998,63.916668,29.208334,15.708333,1.7883334,2.2333333,train
105,POINT (38.36255420832416 -3.43605596175717),0,20.341665,87.166664,25.199999,15.458332,1.8241667,2.8500001,train
106,POINT (37.14982857476281 1.57654332362976),0,23.025002,33.583332,28.958336,17.058332,1.8091668,2.7749999,train
107,POINT (37.79661557932886 -1.819088450342031),0,22.183334,58.166668,27.741667,16.625,1.7991667,3.0083332,train
108,POINT (38.76679608617795 -1.738240074771274),0,25.758331,54.416668,30.516665,21.008331,2.1816666,2.6333334,train
109,POINT (36.907283448050535 1.010604694634461),0,18.941666,69.25,24.933332,12.983334,1.5908333,2.4083335,train
110,POINT (35.12861918549388 -0.52551444120992),0,18.341667,131.08333,24.541666,12.133334,1.4708334,2.2416668,train
111,POINT (35.53286106334767 1.253149821346732),0,10.691667,93.083336,16.116667,5.2833333,1.0083333,1.6083332,train
112,POINT (37.55407045261659 0.040424187785378),0,15.525001,133.5,21.266666,9.791667,1.36,2.425,train
113,POINT (38.8476444617487 -0.687211192351434),0,25.541664,42.666668,30.616667,20.441668,2.1225,2.4916668,train
114,POINT (40.949702226588386 3.112662459474142),0,26.808334,25.916666,32.475002,21.124998,2.0466666,2.7916667,train
115,POINT (38.60509933503643 -0.040424187785379),0,26.108332,30.083334,31.175001,21.0,2.1525002,2.4583333,train
116,POINT (35.77540619005994 1.333998196917489),0,23.083334,50.25,29.933336,16.224998,1.7933334,2.6333334,train
117,POINT (35.20946756106464 -1.414846572488247),0,19.841665,78.833336,26.275,13.408334,1.5500001,2.65,train
118,POINT (40.22206684645157 3.921146215181711),0,23.925003,28.0,29.083334,18.775,1.8449999,2.6333332,train
119,POINT (40.70715709987611 -1.657391699200518),0,27.183336,57.916668,30.875,23.491669,2.6125,3.2,train
120,POINT (35.290315936635395 3.840297839610954),0,28.008337,26.416666,35.083336,20.933332,2.0375001,2.325,train
121,POINT (34.80522568321086 3.274359210615655),0,24.941666,38.0,31.133333,18.766665,1.8308333,2.2,train
122,POINT (38.2817058327534 -3.43605596175717),0,20.666666,79.666664,25.841667,15.516666,1.8391668,2.8916667,train
123,POINT (37.31152532590432 -1.57654332362976),0,19.750002,55.666668,25.408333,14.083333,1.6091667,3.0,train
124,POINT (39.332734715173245 0.687211192351434),0,27.675001,25.5,33.308334,22.058332,2.18,2.3833334,train
125,POINT (40.70715709987611 -1.819088450342031),0,27.200003,65.0,30.816668,23.566668,2.6666667,3.5083334,train
126,POINT (35.12861918549388 3.840297839610954),0,27.433332,29.0,34.199997,20.691664,2.0175,2.325,train
127,POINT (38.36255420832416 -3.193510835044899),0,23.0,65.166664,28.199999,17.766668,2.0075,2.5833333,train
128,POINT (36.988131823621295 -1.738240074771274),0,19.28333,41.916668,25.366667,13.216666,1.5408334,2.95,train
129,POINT (36.58388994576751 -1.657391699200518),0,21.116667,47.666668,27.35,14.883335,1.5916667,3.091667,train
130,POINT (35.53286106334767 1.333998196917489),0,15.283333,88.666664,20.975,9.566666,1.27,2.2749999,train
131,POINT (39.81782496859778 1.172301445775975),0,28.316666,26.5,33.975002,22.616667,2.1741664,2.6083333,train
132,POINT (39.57527984188552 -3.840297839610955),0,25.033333,93.833336,29.275,20.766666,2.4516666,2.9333332,train
133,POINT (40.141218470880816 0.606362816780677),0,28.325003,27.666666,33.68333,22.941671,2.2458334,2.7333333,train
134,POINT (38.20085745718265 -3.355207586186413),0,21.641665,57.833332,27.033333,16.241667,1.8866667,2.6916668,train
135,POINT (36.34134481905524 -1.57654332362976),0,23.85,38.333332,30.000002,17.716667,1.8108335,3.0083334,train
136,POINT (34.562680556498584 0.929756319063705),0,14.483334,138.75,19.474998,9.483334,1.2616667,1.8666667,train
137,POINT (34.80522568321086 0.282969314497649),0,20.050001,159.33333,26.166664,13.916668,1.6525,2.3166666,train
138,POINT (35.04777080992313 -1.495694948059003),0,20.108332,84.666664,26.466667,13.733333,1.5933332,2.6000001,train
139,POINT (38.68594771060719 3.031814083903384),0,25.974998,29.416666,31.258333,20.716667,1.9716667,2.4583333,train
140,POINT (35.04777080992313 1.657391699200517),0,21.566666,70.083336,27.875,15.291665,1.7425,2.2916667,train
141,POINT (35.04777080992313 4.567933219747766),0,27.541664,46.25,34.966667,20.091667,2.1424997,2.008333,train
142,POINT (38.524250959465675 3.355207586186412),0,25.41667,32.166668,30.91667,19.908335,1.93,2.4833333,train
143,POINT (36.58388994576751 -0.848907943492948),0,12.499999,117.166664,18.566666,6.4083333,1.1591667,2.0416667,train
144,POINT (36.26049644348448 0.52551444120992),0,19.875,74.916664,26.808334,12.95,1.52,2.3583333,train
145,POINT (38.68594771060719 -1.738240074771274),0,25.641665,53.333332,30.458334,20.791666,2.1608334,2.65,train
146,POINT (40.868853851017626 3.193510835044898),0,26.558332,25.75,32.100002,21.016666,2.0249999,2.8666668,train
147,POINT (38.68594771060719 -2.870117332761871),0,24.833334,81.833336,30.033335,19.666664,2.1525,2.591667,train
148,POINT (40.46461197316384 -1.172301445775975),0,27.525,38.416668,31.966665,23.066668,2.4825,2.65,train
149,POINT (40.22206684645157 3.67860108846944),0,25.03333,26.166666,30.358335,19.699999,1.9208332,2.6583335,train
150,POINT (39.81782496859778 -2.061633577054302),0,26.966667,53.083332,31.341667,22.591665,2.4358332,2.45,train
151,POINT (38.524250959465675 0.040424187785378),0,25.725,32.583332,31.116669,20.333334,2.1058333,2.4416666,train
152,POINT (34.80522568321086 0.040424187785378),0,20.358334,147.91667,26.324999,14.400001,1.6491667,2.4166665,train
153,POINT (40.54546034873459 3.112662459474142),0,26.091665,27.25,31.558334,20.608334,1.9816667,2.8500001,train
154,POINT (35.04777080992313 1.495694948059003),0,21.783335,75.0,28.375002,15.216666,1.7483333,2.4250002,train
155,POINT (37.87746395489962 2.142481952625058),0,23.041666,33.666668,28.283333,17.791666,1.7975,2.2833333,train
156,POINT (38.8476444617487 -3.759449464040197),0,23.949999,58.166668,28.85,19.058334,2.1916666,2.825,train
157,POINT (36.74558669690902 2.142481952625058),0,20.958332,36.666668,27.083336,14.808334,1.5941668,2.0166667,train
158,POINT (39.57527984188552 1.172301445775975),0,27.683334,26.083334,33.175,22.208334,2.1225002,2.6083336,train
159,POINT (38.36255420832416 1.819088450342031),0,26.75,27.166666,32.633335,20.875002,2.0558336,2.1666667,train
160,POINT (39.73697659302703 -1.980785201483545),0,26.941668,51.0,31.333336,22.549997,2.4141667,2.4083333,train
161,POINT (38.68594771060719 -2.789268957191115),0,25.008333,77.666664,30.116669,19.85,2.1591666,2.5666668,train
162,POINT (39.65612821745627 -3.759449464040197),0,24.625,89.0,28.6,20.641668,2.4174998,2.8333333,train
163,POINT (37.55407045261659 0.202120938926892),0,19.375002,108.833336,26.108335,12.658333,1.5383334,2.8666668,train
164,POINT (41.03055060215914 -1.33399819691749),0,27.050001,50.083332,30.858335,23.275,2.5591667,2.8,train
165,POINT (37.39237370147508 -0.202120938926893),0,10.25,130.16667,15.625,4.8666673,1.1008333,1.9583334,train
166,POINT (38.2817058327534 0.444666065639163),0,24.208334,42.0,30.083334,18.300001,1.9433331,2.5916667,train
167,POINT (36.42219319462599 -0.363817690068406),0,14.916668,65.833336,22.199999,7.6583333,1.2558333,2.1,train
168,POINT (35.12861918549388 3.840297839610954),0,27.433332,29.0,34.199997,20.691664,2.0175,2.325,train
169,POINT (35.53286106334767 2.950965708332628),0,28.525,22.5,35.466663,21.6,1.9916668,2.3166668,train
170,POINT (38.36255420832416 2.465875454908086),0,25.908333,27.166666,31.324999,20.483332,1.9866668,2.4416666,train
171,POINT (39.73697659302703 1.253149821346732),0,28.15833,26.833334,33.716663,22.616667,2.1558332,2.575,train
172,POINT (37.55407045261659 -0.848907943492948),0,21.791666,62.583332,27.566668,16.058334,1.7566668,2.9916666,train
173,POINT (38.68594771060719 -2.950965708332628),0,24.908335,83.916664,30.249998,19.591667,2.1608334,2.5333335,train
174,POINT (34.88607405878161 0.121272563356135),0,19.300001,165.33333,25.208334,13.358334,1.5441666,2.5333335,train
175,POINT (38.12000908161189 -2.465875454908087),0,23.633333,51.666668,29.308332,17.90833,1.9625,2.7583332,train
176,POINT (40.141218470880816 -2.38502707933733),0,26.916666,67.0,30.791666,23.016665,2.5558333,2.966667,train
177,POINT (38.92849283731946 0.040424187785378),0,27.016668,25.833334,32.425,21.558332,2.1833332,2.4166667,train
178,POINT (41.353944104442164 -1.414846572488247),0,26.933332,52.75,30.449999,23.450003,2.66,3.2500002,train
179,POINT (34.562680556498584 -1.010604694634462),0,20.566668,118.333336,26.383331,14.741665,1.6891665,2.4916666,train
180,POINT (34.481832180927825 0.52551444120992),0,21.458334,136.08333,27.541666,15.374999,1.7825001,2.2749999,train
181,POINT (40.788005475446866 -1.010604694634462),0,27.441664,38.0,31.683334,23.208334,2.466667,2.8916667,train
182,POINT (34.562680556498584 0.202120938926892),0,21.35,153.66667,27.341665,15.333332,1.7524999,2.5416667,train
183,POINT (36.66473832133826 0.363817690068406),0,18.016668,59.5,25.924997,10.1,1.4208332,2.3249998,train
184,POINT (35.53286106334767 0.040424187785378),0,13.308334,110.5,19.05,7.5749993,1.1133333,2.075,train
185,POINT (36.826435072479775 2.385027079337329),0,24.474998,22.5,30.633331,18.316666,1.8108333,2.3916667,train
186,POINT (34.23928705421556 0.606362816780677),0,22.525002,127.0,28.500002,16.558334,1.9175,2.4916668,train
187,POINT (37.14982857476281 2.870117332761871),0,25.974998,20.416666,31.708336,20.216665,1.9116665,2.2666667,train
188,POINT (37.634918828187345 -2.6275722060496),0,22.050001,56.583332,28.416666,15.674999,1.8091668,2.9750001,train
189,POINT (39.00934121289021 -2.465875454908087),0,25.941666,63.25,30.808332,21.050001,2.2466667,2.575,train
190,POINT (35.85625456563069 3.193510835044898),0,29.316668,17.416666,36.15,22.475,2.035,2.4416666,train
191,POINT (41.03055060215914 -1.57654332362976),0,27.066666,58.75,30.683334,23.474998,2.6341667,3.1333332,train
192,POINT (36.01795131677221 -1.091453070205219),0,17.200003,62.416668,23.891665,10.541667,1.3641666,2.7250001,train
193,POINT (37.95831233047038 -3.67860108846944),0,23.141668,52.583332,28.766665,17.466665,1.9708332,2.9166667,train
194,POINT (39.171037964031726 -2.546723830478843),0,26.108332,63.666668,31.058332,21.175,2.28,2.4583333,train
195,POINT (39.49443146631476 -1.414846572488247),0,27.083336,42.583332,32.1,22.049997,2.3366668,2.425,train
196,POINT (35.04777080992313 -1.414846572488247),0,20.125002,86.333336,26.450003,13.8,1.5941668,2.6583335,train
197,POINT (39.57527984188552 2.950965708332628),0,26.025,28.0,31.533335,20.541666,1.9783331,2.7583334,train
198,POINT (34.88607405878161 0.929756319063705),0,18.633333,101.916664,25.258331,12.024999,1.5233334,2.0083334,train
199,POINT (35.20946756106464 -0.121272563356135),0,21.675001,108.416664,28.183334,15.183334,1.6600002,2.3,train
200,POINT (38.524250959465675 2.142481952625058),0,26.799997,25.75,32.591667,21.000002,2.0591667,2.3333333,train
201,POINT (39.65612821745627 -2.950965708332628),0,25.466665,63.0,29.508333,21.441666,2.3825,2.6166666,train
202,POINT (35.45201268777691 0.848907943492947),0,16.658335,86.166664,23.116667,10.2,1.3475,2.275,train
203,POINT (34.7243773076401 3.031814083903384),0,24.675001,42.0,30.983332,18.366667,1.8525,2.2666667,train
204,POINT (35.12861918549388 2.465875454908086),0,21.03333,52.0,26.658335,15.408334,1.6008334,2.0166667,train
205,POINT (35.20946756106464 3.516904337327926),0,27.491667,27.5,34.3,20.675,1.9699998,2.3083332,train
206,POINT (36.74558669690902 -0.848907943492948),0,13.825001,140.25,19.341667,8.333333,1.2708334,2.5,train
207,POINT (39.00934121289021 -4.24453971746474),0,24.558332,62.416668,29.225,19.925001,2.3825,2.7333336,train
208,POINT (37.14982857476281 -0.444666065639163),0,17.333332,121.25,23.183334,11.5,1.445,2.3083334,train
209,POINT (40.30291522202233 1.738240074771274),0,28.21667,29.083334,33.541664,22.866667,2.1608334,2.8833332,train
210,POINT (39.979521719739296 2.385027079337329),0,27.041666,27.5,32.341663,21.733332,2.0466669,2.7916667,train
211,POINT (35.45201268777691 0.848907943492947),0,16.658335,86.166664,23.116667,10.2,1.3475,2.275,train
212,POINT (34.32013542978631 -0.202120938926893),0,22.75,87.666664,28.691666,16.841667,1.8908334,2.4750001,train
213,POINT (35.371164312206155 -0.121272563356135),0,17.208334,122.916664,22.924997,11.474999,1.3241667,2.3750002,train
214,POINT (35.53286106334767 -1.010604694634462),0,16.941668,81.25,23.708334,10.183332,1.3666667,2.3416665,train
215,POINT (37.14982857476281 -1.33399819691749),0,19.983335,53.75,26.091667,13.916668,1.5766667,2.916667,train
216,POINT (38.68594771060719 0.363817690068406),0,25.4,34.833332,31.141668,19.641666,2.04,2.3333335,train
217,POINT (40.868853851017626 1.333998196917489),0,28.500002,31.583334,34.066666,22.933334,2.2708333,2.8166666,train
218,POINT (36.66473832133826 -0.768059567922191),0,12.658334,115.916664,18.499998,6.816667,1.2066668,2.4166667,train
219,POINT (39.251886339602486 -0.444666065639163),0,26.991667,32.166668,32.166664,21.816668,2.1975,2.3833332,train
220,POINT (35.20946756106464 4.487084844177009),0,25.033333,48.333332,31.433332,18.591665,1.8833332,2.1833334,train
221,POINT (35.53286106334767 2.142481952625058),0,25.708334,37.583332,32.65,18.716665,1.9158335,2.3500001,train
222,POINT (38.443402583894915 -4.082842966323225),0,22.933334,58.666668,28.333336,17.558332,2.0566666,2.95,train
223,POINT (37.06898019919205 1.819088450342031),0,18.308332,50.25,23.633333,12.974999,1.5033334,2.3416667,train
224,POINT (34.96692243435237 -0.929756319063705),0,18.558332,129.41667,24.666666,12.416667,1.4833332,2.4583333,train
225,POINT (37.715767203758105 -2.708420581620357),0,22.300003,55.75,28.725,15.874999,1.8375001,2.9250002,train
226,POINT (36.74558669690902 0.040424187785378),0,16.625,58.666668,24.183334,9.058333,1.3741666,2.6416667,train
227,POINT (40.788005475446866 -0.768059567922191),0,27.433329,36.25,31.691668,23.183332,2.4375,2.8666668,train
228,POINT (36.988131823621295 -2.061633577054302),0,18.675001,50.083332,24.174997,13.158334,1.5175,2.9583333,train
229,POINT (37.47322207704583 -1.33399819691749),0,21.191668,59.666668,26.758331,15.633332,1.7125,2.8416665,train
230,POINT (34.40098380535707 0.444666065639163),0,22.050003,144.33333,28.116669,15.966666,1.8483335,2.3500001,train
231,POINT (37.87746395489962 -0.929756319063705),0,21.866669,62.416668,27.449999,16.308334,1.8241668,2.908333,train
232,POINT (37.715767203758105 0.040424187785378),0,20.358334,120.416664,25.991667,14.733334,1.6758331,2.5666664,train
233,POINT (38.443402583894915 0.606362816780677),0,24.875,35.5,30.475,19.258333,1.9883333,2.8083334,train
234,POINT (35.04777080992313 0.687211192351434),0,18.09167,103.166664,24.550001,11.658334,1.4699999,2.3083332,train
235,POINT (38.76679608617795 3.274359210615655),0,25.533333,33.0,30.941668,20.133331,1.94,2.575,train
236,POINT (35.20946756106464 1.657391699200517),0,20.975,70.666664,27.208334,14.75,1.6483334,2.2333333,train
237,POINT (40.22206684645157 -2.38502707933733),0,27.049997,67.0,30.900002,23.166666,2.5833333,3.2166665,train
238,POINT (35.53286106334767 -1.819088450342031),0,17.033333,71.583336,23.258333,10.775001,1.3616667,2.6333334,train
239,POINT (36.907283448050535 -0.848907943492948),0,16.849998,138.16667,22.775,10.933334,1.4033333,2.708333,train
240,POINT (36.74558669690902 1.333998196917489),0,19.391666,52.166668,25.550001,13.216666,1.5916667,2.3500001,train
241,POINT (34.481832180927825 -1.091453070205219),0,21.116667,114.833336,26.966665,15.291665,1.7383332,2.4416668,train
242,POINT (37.14982857476281 -0.121272563356135),0,13.875,96.666664,19.658335,8.116668,1.2616667,2.3583333,train
243,POINT (35.04777080992313 2.6275722060496),0,25.925001,39.5,33.075,18.783333,1.9124999,2.3583333,train
244,POINT (36.42219319462599 1.819088450342031),0,28.116669,25.666666,35.649998,20.574999,2.1058333,2.45,train
245,POINT (40.788005475446866 -0.768059567922191),0,27.433329,36.25,31.691668,23.183332,2.4375,2.8666668,train
246,POINT (35.93710294120145 0.282969314497649),0,21.78333,70.083336,28.958334,14.599999,1.5949999,2.2833333,train
247,POINT (38.92849283731946 0.202120938926892),0,26.25,28.5,31.783335,20.716665,2.1116664,2.2750003,train
248,POINT (36.826435072479775 -0.606362816780678),0,14.5666685,137.5,20.716665,8.433332,1.3024999,2.4750001,train
249,POINT (35.290315936635395 -0.363817690068406),0,17.633333,152.66667,23.841667,11.408333,1.3875002,2.4583333,train
250,POINT (35.69455781448918 -0.848907943492948),0,15.558333,84.5,21.983332,9.124999,1.2875,2.5166667,train
251,POINT (36.74558669690902 0.121272563356135),0,16.916666,57.916668,24.508331,9.316668,1.39,2.5583334,train
252,POINT (36.826435072479775 4.163691341893982),0,25.624998,29.083334,31.841665,19.449999,1.9116668,2.075,train
253,POINT (37.23067695033356 -2.546723830478843),0,21.824999,52.916668,28.116667,15.533334,1.755,3.0416667,train
