,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
525,POINT (35.69455781448918 -1.738240074771274),0,17.70833396911621,69.41666412353516,23.808334350585938,11.59999942779541,1.3608332872390747,2.491666555404663,train
526,POINT (38.8476444617487 -4.001994590752469),0,24.05000114440918,56.5,29.03333282470703,19.09166717529297,2.232499837875366,2.825000047683716,train
527,POINT (40.70715709987611 2.950965708332628),0,26.76666831970215,26.33333396911621,32.31666564941406,21.258333206176758,2.052500009536743,2.741666793823242,train
528,POINT (38.76679608617795 -1.657391699200518),0,25.766664505004883,53.58333206176758,30.491666793823242,21.016664505004883,2.1741669178009033,2.5249998569488525,train
529,POINT (40.46461197316384 3.516904337327926),0,25.400001525878906,25.66666603088379,30.983335494995117,19.816667556762695,1.9458333253860474,2.700000047683716,train
530,POINT (37.06898019919205 -1.495694948059003),0,19.45833396911621,48.08333206176758,25.45833396911621,13.458334922790527,1.5433334112167358,2.950000047683716,train
531,POINT (36.74558669690902 4.001994590752467),0,26.716665267944336,25.08333396911621,33.0,20.441665649414062,1.9608334302902222,2.133333444595337,train
532,POINT (35.53286106334767 1.333998196917489),0,15.283332824707031,88.66666412353516,20.975000381469727,9.566665649414062,1.2699999809265137,2.2749998569488525,train
533,POINT (34.481832180927825 0.687211192351434),0,21.433334350585938,127.08333587646484,27.58333396911621,15.27500057220459,1.7766667604446411,2.241666555404663,train
534,POINT (36.01795131677221 -1.57654332362976),0,21.816665649414062,54.16666793823242,27.758337020874023,15.858333587646484,1.537500262260437,2.799999952316284,train
535,POINT (34.96692243435237 2.304178703766572),0,19.424999237060547,70.58333587646484,25.34166717529297,13.5166654586792,1.5149998664855957,2.2916667461395264,train
536,POINT (40.62630872430535 3.031814083903384),0,26.5,26.25,31.974998474121094,21.025001525878906,2.0291664600372314,2.816666603088379,train
537,POINT (36.34134481905524 -0.202120938926893),0,12.916666984558105,88.83333587646484,19.475000381469727,6.375,1.1483333110809326,2.0916666984558105,train
538,POINT (36.179648067913725 0.444666065639163),0,21.266664505004883,70.16666412353516,28.383333206176758,14.158332824707031,1.585833191871643,2.7749998569488525,train
539,POINT (40.141218470880816 1.495694948059003),0,28.449996948242188,27.66666603088379,33.83333206176758,23.10833168029785,2.183333396911621,2.7750003337860107,train
540,POINT (37.87746395489962 -2.708420581620357),0,19.700000762939453,78.58333587646484,25.03333282470703,14.383334159851074,1.7008333206176758,3.0249998569488525,train
541,POINT (38.8476444617487 -1.980785201483545),0,25.774999618530273,54.0,30.566665649414062,20.991666793823242,2.2008330821990967,2.558333396911621,train
542,POINT (39.81782496859778 -0.848907943492948),0,28.066665649414062,34.58333206176758,33.016666412353516,23.125,2.376666784286499,2.433333396911621,train
543,POINT (40.22206684645157 0.52551444120992),0,28.191665649414062,28.58333396911621,33.56666564941406,22.82499885559082,2.248333215713501,2.7249996662139893,train
544,POINT (40.46461197316384 2.6275722060496),0,26.73333168029785,27.58333396911621,32.28333282470703,21.19999885559082,2.0441665649414062,2.75,train
545,POINT (36.34134481905524 -0.52551444120992),0,16.775001525878906,52.25,24.508333206176758,8.999999046325684,1.342499852180481,2.441666603088379,train
546,POINT (37.55407045261659 -0.768059567922191),0,21.883333206176758,67.5,27.933332443237305,15.833332061767578,1.7533334493637085,2.991666793823242,train
547,POINT (35.85625456563069 1.414846572488246),0,21.524999618530273,58.66666793823242,27.758333206176758,15.283332824707031,1.6675000190734863,2.3416666984558105,train
548,POINT (34.80522568321086 0.040424187785378),0,20.358333587646484,147.9166717529297,26.32499885559082,14.40000057220459,1.6491667032241821,2.4166665077209473,train
549,POINT (36.58388994576751 1.253149821346732),0,15.191665649414062,60.58333206176758,21.399999618530273,8.941666603088379,1.3108333349227905,2.1833336353302,train
550,POINT (39.332734715173245 -0.363817690068406),0,27.399999618530273,30.91666603088379,32.616668701171875,22.158334732055664,2.2133333683013916,2.4083335399627686,train
551,POINT (39.413583090744 2.6275722060496),0,26.391664505004883,27.08333396911621,31.92500114440918,20.850000381469727,2.015000104904175,2.625000238418579,train
552,POINT (36.34134481905524 -0.121272563356135),0,13.391666412353516,91.08333587646484,20.183334350585938,6.608333110809326,1.1766667366027832,2.2666666507720947,train
553,POINT (34.643528932069344 1.010604694634461),0,12.383332252502441,119.83333587646484,17.71666717529297,7.066666126251221,1.1133333444595337,1.7500003576278687,train
554,POINT (39.65612821745627 1.980785201483545),0,27.674997329711914,26.91666603088379,33.349998474121094,22.0,2.0991666316986084,2.691666841506958,train
555,POINT (35.61370943891843 -0.040424187785379),0,14.158332824707031,99.5,20.15833282470703,8.166666984558105,1.1850000619888306,2.3333334922790527,train
556,POINT (36.26049644348448 -2.223330328195816),0,24.21666717529297,30.75,30.066667556762695,18.358333587646484,1.8316665887832642,2.7916669845581055,train
557,POINT (37.79661557932886 -2.950965708332628),0,22.34166717529297,58.5,28.424997329711914,16.233333587646484,1.8708332777023315,3.0333335399627686,train
558,POINT (37.47322207704583 -1.414846572488247),0,20.78333282470703,59.66666793823242,26.358335494995117,15.216667175292969,1.6791666746139526,2.9083335399627686,train
559,POINT (38.2817058327534 -3.355207586186413),0,19.466665267944336,86.83333587646484,24.625,14.308334350585938,1.7183332443237305,2.7666666507720947,train
560,POINT (39.332734715173245 -4.24453971746474),0,24.90833282470703,90.16666412353516,29.34166717529297,20.44999885559082,2.4558331966400146,2.5999999046325684,train
561,POINT (37.715767203758105 0.202120938926892),0,20.98333168029785,101.75,27.258333206176758,14.691665649414062,1.6475000381469727,2.7916667461395264,train
562,POINT (37.95831233047038 0.202120938926892),0,19.958332061767578,174.6666717529297,25.116666793823242,14.791666984558105,1.6274999380111694,2.6583333015441895,train
563,POINT (36.01795131677221 -1.091453070205219),0,17.200002670288086,62.41666793823242,23.891664505004883,10.541666984558105,1.3641666173934937,2.7250001430511475,train
564,POINT (34.88607405878161 0.929756319063705),0,18.633333206176758,101.91666412353516,25.258331298828125,12.024998664855957,1.5233334302902222,2.008333444595337,train
565,POINT (34.88607405878161 1.172301445775975),0,18.599998474121094,87.66666412353516,25.366666793823242,11.866667747497559,1.5058331489562988,2.0333335399627686,train
566,POINT (41.03055060215914 -1.253149821346732),0,27.21666717529297,47.16666793823242,31.116668701171875,23.29166603088379,2.5383331775665283,2.8916664123535156,train
567,POINT (39.81782496859778 -3.840297839610955),0,26.108335494995117,84.75,30.01667022705078,22.19999885559082,2.631666660308838,3.8583333492279053,train
568,POINT (40.62630872430535 1.091453070205218),0,28.508333206176758,28.66666603088379,33.900001525878906,23.14166831970215,2.2683334350585938,2.799999952316284,train
569,POINT (34.80522568321086 -1.010604694634462),0,18.40833282470703,136.75,24.23333168029785,12.550000190734863,1.471666693687439,2.3500001430511475,train
570,POINT (37.79661557932886 -3.031814083903384),0,22.049997329711914,60.33333206176758,27.89166831970215,16.20833396911621,1.8591667413711548,2.924999952316284,train
571,POINT (37.95831233047038 2.385027079337329),0,22.54166603088379,30.5,27.749998092651367,17.32499885559082,1.7333332300186157,2.7833335399627686,train
572,POINT (37.23067695033356 2.465875454908086),0,26.275001525878906,20.83333396911621,32.27499771118164,20.29166603088379,1.9741665124893188,2.2749998569488525,train
573,POINT (39.89867334416854 3.112662459474142),0,25.691665649414062,28.08333396911621,31.058334350585938,20.341665267944336,1.9508333206176758,2.7249996662139893,train
574,POINT (37.715767203758105 -0.606362816780678),0,19.899999618530273,92.58333587646484,25.04166603088379,14.783332824707031,1.6691666841506958,2.6999998092651367,train
575,POINT (39.332734715173245 -4.082842966323225),0,24.724998474121094,68.75,29.19999885559082,20.225000381469727,2.437499761581421,3.1083333492279053,train
576,POINT (34.80522568321086 0.202120938926892),0,20.133333206176758,157.25,26.20833396911621,14.041666984558105,1.6433333158493042,2.299999952316284,train
577,POINT (38.03916070604113 1.899936825912787),0,26.3416690826416,29.16666603088379,32.41666793823242,20.274999618530273,2.0250000953674316,2.375,train
578,POINT (40.54546034873459 -1.010604694634462),0,27.44999885559082,37.25,31.67500114440918,23.224998474121094,2.4583334922790527,2.674999952316284,train
579,POINT (37.87746395489962 2.142481952625058),0,23.04166603088379,33.66666793823242,28.28333282470703,17.79166603088379,1.7975000143051147,2.2833333015441895,train
580,POINT (38.76679608617795 -3.921146215181711),0,23.941667556762695,57.25,29.03333282470703,18.84166717529297,2.193333387374878,2.808333396911621,train
581,POINT (37.31152532590432 -1.414846572488247),0,19.5,61.83333206176758,24.91666603088379,14.066666603088379,1.5816665887832642,2.7666664123535156,train
582,POINT (40.141218470880816 3.921146215181711),0,24.23333168029785,27.33333396911621,29.33333396911621,19.08333396911621,1.8683332204818726,2.5999999046325684,train
583,POINT (35.53286106334767 0.363817690068406),0,14.358332633972168,112.41666412353516,20.20833396911621,8.500000953674316,1.182499885559082,2.066666841506958,train
584,POINT (36.34134481905524 -1.172301445775975),0,17.249998092651367,69.5,23.558332443237305,10.966667175292969,1.3200000524520874,2.7249996662139893,train
585,POINT (37.47322207704583 -0.202120938926893),0,13.641666412353516,127.33333587646484,18.975000381469727,8.324999809265137,1.2666667699813843,2.5,train
586,POINT (38.60509933503643 1.414846572488246),0,27.100000381469727,27.0,33.11666488647461,21.091665267944336,2.0983333587646484,2.1583335399627686,train
587,POINT (40.30291522202233 2.708420581620357),0,26.241668701171875,28.0,31.56667137145996,20.950000762939453,2.001666784286499,2.6666669845581055,train
588,POINT (38.76679608617795 -1.819088450342031),0,25.641664505004883,53.91666793823242,30.35833168029785,20.941667556762695,2.177500009536743,2.566666603088379,train
589,POINT (37.715767203758105 1.091453070205218),0,24.16666603088379,34.91666793823242,30.241666793823242,18.075000762939453,1.8841667175292969,2.633333206176758,train
590,POINT (38.443402583894915 0.52551444120992),0,24.924997329711914,35.83333206176758,30.566665649414062,19.308334350585938,1.9975000619888306,2.7083332538604736,train
591,POINT (38.36255420832416 1.899936825912787),0,26.783334732055664,27.16666603088379,32.74166488647461,20.83333396911621,2.057500123977661,2.258333206176758,train
592,POINT (39.171037964031726 0.52551444120992),0,26.983335494995117,26.5,32.48333740234375,21.483335494995117,2.1475000381469727,2.299999952316284,train
593,POINT (35.93710294120145 1.010604694634461),0,22.58333396911621,49.41666793823242,29.2833309173584,15.916666984558105,1.7808332443237305,2.6666665077209473,train
594,POINT (37.39237370147508 -2.223330328195816),0,21.174997329711914,55.25,26.66666603088379,15.691666603088379,1.7375000715255737,3.0333335399627686,train
595,POINT (37.14982857476281 -1.091453070205219),0,20.133333206176758,67.66666412353516,26.15833282470703,14.108333587646484,1.584999918937683,2.991666793823242,train
596,POINT (34.643528932069344 0.121272563356135),0,20.774999618530273,155.1666717529297,26.80000114440918,14.749999046325684,1.68583345413208,2.5166666507720947,train
597,POINT (36.826435072479775 -1.657391699200518),0,19.633333206176758,51.16666793823242,25.891664505004883,13.375,1.5099998712539673,2.950000047683716,train
598,POINT (40.141218470880816 -0.28296931449765),0,28.291664123535156,27.91666603088379,33.22500228881836,23.366666793823242,2.3391668796539307,2.5916669368743896,train
599,POINT (35.371164312206155 0.52551444120992),0,16.69999885559082,87.66666412353516,23.008333206176758,10.350000381469727,1.3083332777023315,2.1000001430511475,train
600,POINT (35.53286106334767 1.172301445775975),0,10.841667175292969,103.08333587646484,16.34166717529297,5.3333330154418945,1.0116666555404663,1.5583335161209106,train
601,POINT (40.141218470880816 3.840297839610954),0,24.641664505004883,26.33333396911621,29.775001525878906,19.5,1.8991667032241821,2.633333206176758,train
602,POINT (36.907283448050535 0.363817690068406),0,18.19999885559082,65.83333587646484,25.51667022705078,10.84999942779541,1.46750009059906,2.316666841506958,train
603,POINT (37.39237370147508 -0.52551444120992),0,19.5,99.83333587646484,25.23333168029785,13.758334159851074,1.6208332777023315,2.8333332538604736,train
604,POINT (39.979521719739296 -1.738240074771274),0,27.366666793823242,45.91666793823242,31.741661071777344,22.98333168029785,2.4666669368743896,2.441666841506958,train
605,POINT (36.988131823621295 0.202120938926892),0,17.225000381469727,64.16666412353516,24.42500114440918,10.016666412353516,1.4533333778381348,2.316666841506958,train
606,POINT (34.88607405878161 1.414846572488246),0,21.149999618530273,92.08333587646484,27.57499885559082,14.733333587646484,1.7208333015441895,2.3499999046325684,train
607,POINT (35.61370943891843 -1.738240074771274),0,17.516666412353516,69.66666412353516,23.558332443237305,11.483333587646484,1.368333339691162,2.5833332538604736,train
608,POINT (37.715767203758105 1.333998196917489),0,24.5,32.58333206176758,30.316665649414062,18.725000381469727,1.9133332967758179,2.549999952316284,train
609,POINT (37.06898019919205 -1.495694948059003),0,19.45833396911621,48.08333206176758,25.45833396911621,13.458334922790527,1.5433334112167358,2.950000047683716,train
610,POINT (38.76679608617795 1.333998196917489),0,27.283334732055664,26.33333396911621,33.26667022705078,21.30000114440918,2.115000009536743,2.183333396911621,train
611,POINT (34.643528932069344 4.163691341893982),0,27.375,40.58333206176758,34.875003814697266,19.875001907348633,2.1025002002716064,1.9749999046325684,train
612,POINT (37.87746395489962 2.223330328195815),0,21.774999618530273,35.58333206176758,26.724998474121094,16.83333396911621,1.713333249092102,2.758333444595337,train
613,POINT (40.46461197316384 3.597752712898683),0,25.0,25.75,30.375001907348633,19.6583309173584,1.9233332872390747,2.641666889190674,train
614,POINT (37.47322207704583 -0.444666065639163),0,17.983333587646484,135.0,23.499998092651367,12.441666603088379,1.5383334159851074,2.6666667461395264,train
615,POINT (36.907283448050535 -0.929756319063705),0,17.966665267944336,120.08333587646484,23.775001525878906,12.133332252502441,1.4524999856948853,2.7833330631256104,train
616,POINT (38.524250959465675 2.385027079337329),0,26.44999885559082,25.25,31.600000381469727,21.30000114440918,2.0308332443237305,2.366666555404663,train
617,POINT (34.481832180927825 -1.091453070205219),0,21.116666793823242,114.83333587646484,26.966665267944336,15.291665077209473,1.7383332252502441,2.441666841506958,train
618,POINT (37.06898019919205 -0.121272563356135),0,15.616665840148926,75.66666412353516,22.308334350585938,8.916666030883789,1.3575000762939453,2.700000047683716,train
619,POINT (34.40098380535707 0.444666065639163),0,22.050003051757812,144.3333282470703,28.116668701171875,15.966666221618652,1.848333477973938,2.3500001430511475,train
620,POINT (36.826435072479775 0.282969314497649),0,17.30000114440918,59.41666793823242,24.816667556762695,9.791666984558105,1.4241666793823242,2.4166667461395264,train
621,POINT (37.23067695033356 -1.091453070205219),0,20.09166717529297,68.83333587646484,25.825002670288086,14.366667747497559,1.6066666841506958,2.8916666507720947,train
622,POINT (39.979521719739296 3.355207586186412),0,25.250001907348633,28.33333396911621,30.558332443237305,19.941667556762695,1.9216666221618652,2.7083330154418945,train
623,POINT (40.788005475446866 4.163691341893982),0,25.30832862854004,23.91666603088379,30.78333282470703,19.841665267944336,1.9433335065841675,2.5,train
624,POINT (39.251886339602486 1.495694948059003),0,27.500001907348633,25.83333396911621,32.991668701171875,21.983335494995117,2.1058332920074463,2.4666666984558105,train
625,POINT (38.03916070604113 2.789268957191114),0,26.20833396911621,21.66666603088379,31.441665649414062,21.0,1.9850000143051147,2.5500001907348633,train
626,POINT (38.60509933503643 2.223330328195815),0,26.774999618530273,26.16666603088379,32.55833053588867,20.96666717529297,2.0500001907348633,2.4166667461395264,train
627,POINT (40.868853851017626 2.950965708332628),0,27.066665649414062,26.08333396911621,32.7833366394043,21.366666793823242,2.073333263397217,2.866666793823242,train
628,POINT (38.12000908161189 -0.444666065639163),0,23.07499885559082,49.41666793823242,28.57499885559082,17.566667556762695,1.9499999284744263,2.6583333015441895,train
629,POINT (36.826435072479775 2.061633577054301),0,16.774999618530273,52.41666793823242,22.116666793823242,11.441666603088379,1.372499942779541,2.250000238418579,train
630,POINT (38.76679608617795 -2.708420581620357),0,25.100000381469727,72.91666412353516,29.991666793823242,20.216665267944336,2.176666736602783,2.5916669368743896,train
631,POINT (38.2817058327534 -0.444666065639163),0,22.60833168029785,45.75,28.149999618530273,17.07499885559082,1.9166666269302368,2.4583332538604736,train
632,POINT (37.14982857476281 0.444666065639163),0,18.016666412353516,63.75,24.55000114440918,11.508334159851074,1.4491666555404663,2.3416664600372314,train
633,POINT (36.50304157019675 -0.040424187785379),0,14.474997520446777,74.41666412353516,21.558334350585938,7.375,1.245833396911621,2.1416666507720947,train
634,POINT (36.988131823621295 1.980785201483545),0,22.79166603088379,31.08333396911621,28.816667556762695,16.725000381469727,1.7541669607162476,2.066666841506958,train
635,POINT (40.868853851017626 3.274359210615655),0,26.241666793823242,25.58333396911621,31.666669845581055,20.808334350585938,2.002500057220459,2.7083332538604736,train
636,POINT (38.8476444617487 3.274359210615655),0,25.408334732055664,33.25,30.358335494995117,20.475000381469727,1.9458332061767578,2.6000001430511475,train
637,POINT (34.40098380535707 0.444666065639163),0,22.050003051757812,144.3333282470703,28.116668701171875,15.966666221618652,1.848333477973938,2.3500001430511475,train
638,POINT (36.179648067913725 0.687211192351434),0,22.53333282470703,56.08333206176758,29.516664505004883,15.583333015441895,1.7249999046325684,2.7666666507720947,train
639,POINT (37.715767203758105 2.304178703766572),0,24.941665649414062,23.91666603088379,30.533334732055664,19.36666488647461,1.8899999856948853,2.558333158493042,train
640,POINT (40.70715709987611 2.950965708332628),0,26.76666831970215,26.33333396911621,32.31666564941406,21.258333206176758,2.052500009536743,2.741666793823242,train
641,POINT (39.171037964031726 1.738240074771274),0,27.46666717529297,26.5,33.249996185302734,21.69999885559082,2.0983333587646484,2.500000238418579,train
642,POINT (36.826435072479775 -0.768059567922191),0,14.791666984558105,145.25,20.84166717529297,8.750000953674316,1.3125,2.5916664600372314,train
643,POINT (36.58388994576751 0.282969314497649),0,17.75,64.08333587646484,25.566665649414062,9.925000190734863,1.4083333015441895,2.450000047683716,train
644,POINT (35.12861918549388 3.436055961757169),0,28.024999618530273,28.58333396911621,35.32500076293945,20.741666793823242,2.009999990463257,2.200000047683716,train
645,POINT (39.65612821745627 -4.001994590752469),0,26.308334350585938,88.25,30.32499885559082,22.274995803833008,2.6524999141693115,3.741666078567505,train
646,POINT (35.371164312206155 1.819088450342031),0,22.991668701171875,48.0,29.04166603088379,16.9666690826416,1.8091665506362915,2.3583333492279053,train
647,POINT (34.88607405878161 1.091453070205218),0,18.5,89.0,25.308332443237305,11.683333396911621,1.5066665410995483,2.0250000953674316,train
648,POINT (38.76679608617795 0.121272563356135),0,25.69999885559082,31.41666603088379,31.03333282470703,20.39166831970215,2.0933332443237305,2.3000001907348633,train
649,POINT (36.907283448050535 -0.687211192351434),0,16.258333206176758,152.25,22.366668701171875,10.149999618530273,1.377500057220459,2.5,train
650,POINT (38.8476444617487 1.091453070205218),0,26.975000381469727,26.0,32.50833511352539,21.441665649414062,2.12666654586792,2.2333333492279053,train
651,POINT (39.413583090744 -1.253149821346732),0,26.991666793823242,40.91666793823242,31.808334350585938,22.17500114440918,2.31416654586792,2.4583332538604736,train
652,POINT (39.49443146631476 -0.202120938926893),0,28.291669845581055,27.08333396911621,33.54999923706055,23.016664505004883,2.2733333110809326,2.4666666984558105,train
653,POINT (39.00934121289021 2.870117332761871),0,25.866668701171875,29.08333396911621,30.733335494995117,21.024999618530273,1.9841666221618652,2.566666841506958,train
654,POINT (36.26049644348448 -1.33399819691749),0,21.899999618530273,55.41666793823242,28.600000381469727,15.183334350585938,1.6008334159851074,3.008333444595337,train
655,POINT (34.7243773076401 -1.010604694634462),0,19.100000381469727,137.0833282470703,24.849998474121094,13.316668510437012,1.5391665697097778,2.4083333015441895,train
656,POINT (39.251886339602486 -4.325388093035496),0,24.883333206176758,84.16666412353516,29.28333282470703,20.483333587646484,2.4624998569488525,2.9833333492279053,train
657,POINT (38.68594771060719 0.040424187785378),0,25.76666831970215,31.91666603088379,31.066667556762695,20.48333168029785,2.1058332920074463,2.4666666984558105,train
658,POINT (36.907283448050535 1.172301445775975),0,20.033334732055664,56.58333206176758,26.55000114440918,13.550000190734863,1.6191667318344116,2.5833332538604736,train
659,POINT (39.332734715173245 2.789268957191114),0,26.191667556762695,28.33333396911621,31.85833168029785,20.53333282470703,1.997499942779541,2.75,train
660,POINT (37.47322207704583 2.708420581620357),0,27.44999885559082,22.5,33.74166488647461,21.183334350585938,2.0441665649414062,2.308333396911621,train
661,POINT (38.2817058327534 -0.52551444120992),0,22.55000114440918,48.33333206176758,27.991668701171875,17.116666793823242,1.9175001382827759,2.508333206176758,train
662,POINT (38.524250959465675 0.282969314497649),0,25.35833168029785,33.58333206176758,30.79166603088379,19.92500114440918,2.059999942779541,2.2333333492279053,train
663,POINT (37.95831233047038 1.253149821346732),0,24.683334350585938,32.25,30.683332443237305,18.67500114440918,1.9216667413711548,2.8916666507720947,train
664,POINT (39.251886339602486 -4.163691341893982),0,24.508333206176758,69.25,29.03333282470703,19.991666793823242,2.4066665172576904,3.058333158493042,train
665,POINT (37.06898019919205 -2.304178703766572),0,21.125001907348633,48.66666793823242,26.76666831970215,15.466666221618652,1.6999999284744263,3.000000238418579,train
666,POINT (37.79661557932886 -1.819088450342031),0,22.183334350585938,58.16666793823242,27.741666793823242,16.625,1.7991666793823242,3.008333206176758,train
667,POINT (38.36255420832416 0.444666065639163),0,24.39166831970215,39.5,30.04166603088379,18.79166603088379,1.967499852180481,2.6000001430511475,train
668,POINT (34.1584386786448 0.444666065639163),0,22.14166831970215,142.5833282470703,28.116666793823242,16.19999885559082,1.8966665267944336,2.4666664600372314,train
669,POINT (34.7243773076401 1.172301445775975),0,15.850001335144043,109.83333587646484,21.233333587646484,10.458333015441895,1.3333333730697632,2.2249999046325684,train
670,POINT (40.38376359759308 3.840297839610954),0,24.008333206176758,27.16666603088379,29.383333206176758,18.60833168029785,1.841666579246521,2.5833332538604736,train
671,POINT (36.42219319462599 0.76805956792219),0,18.008333206176758,65.75,24.71666717529297,11.27500057220459,1.4299999475479126,2.125000238418579,train
672,POINT (37.95831233047038 -2.708420581620357),0,20.424999237060547,74.25,25.641664505004883,15.174999237060547,1.7599998712539673,2.700000047683716,train
673,POINT (40.141218470880816 1.495694948059003),0,28.449996948242188,27.66666603088379,33.83333206176758,23.10833168029785,2.183333396911621,2.7750003337860107,train
674,POINT (40.868853851017626 1.333998196917489),0,28.500001907348633,31.58333396911621,34.06666564941406,22.933334350585938,2.2708332538604736,2.816666603088379,train
675,POINT (41.27309572887141 3.840297839610954),0,27.499998092651367,21.33333396911621,33.06666564941406,21.933334350585938,2.06333327293396,2.4166665077209473,train
676,POINT (40.54546034873459 1.091453070205218),0,28.51666831970215,28.5,33.95000076293945,23.07499885559082,2.257499933242798,2.7833335399627686,train
677,POINT (40.38376359759308 -2.38502707933733),0,27.150001525878906,84.0,30.808332443237305,23.474998474121094,2.617500066757202,3.4583332538604736,train
678,POINT (37.14982857476281 0.76805956792219),0,22.25,63.33333206176758,29.35833168029785,15.133334159851074,1.7141667604446411,2.5999999046325684,train
679,POINT (39.00934121289021 2.708420581620357),0,25.92500114440918,27.5,30.900001525878906,20.975000381469727,1.9874998331069946,2.508333444595337,train
680,POINT (40.141218470880816 2.789268957191114),0,26.450002670288086,26.41666603088379,31.79166603088379,21.116666793823242,2.013333320617676,2.575000047683716,train
681,POINT (36.66473832133826 -1.657391699200518),0,20.316667556762695,74.08333587646484,26.375001907348633,14.249999046325684,1.4266667366027832,2.8333332538604736,train
682,POINT (39.73697659302703 -1.980785201483545),0,26.941667556762695,51.0,31.333335876464844,22.549997329711914,2.4141666889190674,2.4083333015441895,train
683,POINT (39.81782496859778 -2.950965708332628),0,25.225004196166992,65.16666412353516,29.125,21.299999237060547,2.423333168029785,2.708333730697632,train
684,POINT (37.87746395489962 1.414846572488246),0,25.441665649414062,28.83333396911621,31.416669845581055,19.475000381469727,1.9733332395553589,2.508333444595337,train
685,POINT (38.36255420832416 -2.223330328195816),0,24.375,53.91666793823242,29.30000114440918,19.450002670288086,2.065833330154419,2.7166664600372314,train
686,POINT (38.36255420832416 -3.193510835044899),0,23.0,65.16666412353516,28.19999885559082,17.76666831970215,2.007499933242798,2.5833332538604736,train
687,POINT (37.634918828187345 -2.789268957191115),0,21.441665649414062,67.41666412353516,27.70833396911621,15.149998664855957,1.7750000953674316,2.9499998092651367,train
688,POINT (39.89867334416854 -2.708420581620357),0,25.225000381469727,68.66666412353516,29.08333396911621,21.383333206176758,2.4066665172576904,2.991666793823242,train
689,POINT (36.34134481905524 -0.444666065639163),0,15.383332252502441,59.08333206176758,22.67500114440918,8.108333587646484,1.2883332967758179,2.2833335399627686,train
690,POINT (39.332734715173245 -4.24453971746474),0,24.90833282470703,90.16666412353516,29.34166717529297,20.44999885559082,2.4558331966400146,2.5999999046325684,train
691,POINT (38.36255420832416 -0.52551444120992),0,23.15833282470703,46.5,28.566667556762695,17.750001907348633,1.955833077430725,2.4583334922790527,train
692,POINT (35.69455781448918 1.010604694634461),0,22.79166603088379,58.0,29.491668701171875,16.108333587646484,1.790000081062317,2.5166664123535156,train
693,POINT (39.413583090744 -4.406236468606252),0,25.79166603088379,111.08333587646484,29.824996948242188,21.758333206176758,2.5924999713897705,3.125,train
694,POINT (39.413583090744 -2.223330328195816),0,26.525001525878906,55.41666793823242,31.241666793823242,21.80000114440918,2.3316667079925537,2.433333396911621,train
695,POINT (37.634918828187345 -0.848907943492948),0,21.82499885559082,68.25,27.29166603088379,16.366666793823242,1.7933334112167358,2.7083332538604736,train
696,POINT (37.95831233047038 0.282969314497649),0,19.508333206176758,184.9166717529297,24.900001525878906,14.116667747497559,1.587499976158142,2.4666666984558105,train
697,POINT (38.443402583894915 0.606362816780677),0,24.875,35.5,30.475000381469727,19.258333206176758,1.9883333444595337,2.808333396911621,train
698,POINT (40.949702226588386 0.040424187785378),0,28.174997329711914,30.58333396911621,33.31666946411133,23.066665649414062,2.3933334350585938,2.9083335399627686,train
699,POINT (35.04777080992313 1.57654332362976),0,21.69999885559082,73.08333587646484,28.083330154418945,15.300000190734863,1.7450000047683716,2.383333444595337,train
700,POINT (34.88607405878161 1.091453070205218),0,18.5,89.0,25.308332443237305,11.683333396911621,1.5066665410995483,2.0250000953674316,train
701,POINT (39.00934121289021 2.789268957191114),0,25.933332443237305,27.75,30.78333282470703,21.091665267944336,1.9858332872390747,2.441666603088379,train
702,POINT (38.60509933503643 -4.001994590752469),0,23.125,57.66666793823242,28.32499885559082,17.91666603088379,2.0833334922790527,2.8583333492279053,train
703,POINT (38.524250959465675 -2.061633577054302),0,24.683334350585938,53.5,29.316667556762695,20.01666831970215,2.0966665744781494,2.625000238418579,train
704,POINT (34.562680556498584 0.040424187785378),0,20.766666412353516,152.25,26.633333206176758,14.875,1.6924999952316284,2.616666555404663,train
705,POINT (35.290315936635395 -1.57654332362976),0,19.133333206176758,77.16666412353516,25.316665649414062,12.924999237060547,1.5,2.549999952316284,train
706,POINT (39.65612821745627 3.355207586186412),0,24.316665649414062,33.66666793823242,29.258333206176758,19.383331298828125,1.8558331727981567,2.633333444595337,train
707,POINT (35.61370943891843 -0.848907943492948),0,16.125001907348633,90.0,22.666669845581055,9.566666603088379,1.3241666555404663,2.5833332538604736,train
708,POINT (37.23067695033356 -2.223330328195816),0,21.291669845581055,50.33333206176758,27.08333396911621,15.491665840148926,1.712499976158142,3.0916664600372314,train
709,POINT (39.332734715173245 -2.142481952625059),0,26.558334350585938,55.08333206176758,31.32499885559082,21.79166603088379,2.319166898727417,2.4666666984558105,train
710,POINT (34.32013542978631 -0.121272563356135),0,22.183332443237305,103.83333587646484,28.29166603088379,16.09166717529297,1.8333333730697632,2.4166667461395264,train
711,POINT (37.39237370147508 -0.444666065639163),0,18.09166717529297,139.5833282470703,23.79166603088379,12.408332824707031,1.537500023841858,2.4250001907348633,train
712,POINT (37.14982857476281 -2.38502707933733),0,21.58333396911621,49.75,27.583330154418945,15.616665840148926,1.7300000190734863,3.125,train
713,POINT (41.27309572887141 3.840297839610954),0,27.499998092651367,21.33333396911621,33.06666564941406,21.933334350585938,2.06333327293396,2.4166665077209473,train
